,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Rashad Evans Forrest Griffin,0  0,49 of 103  50 of 149,47%  33%,51 of 105  51 of 151,1 of 1  0 of 0,100%  0%,0  0,1  0,0  0,49 of 103  50 of 149,44 of 96  16 of 100,1 of 2  10 of 17,4 of 5  24 of 32,24 of 64  44 of 141,0 of 0  6 of 8,25 of 39  0 of 0
0,Frank Mir Minotauro Nogueira,3  0,37 of 101  10 of 38,36%  26%,40 of 106  15 of 43,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,37 of 101  10 of 38,30 of 91  8 of 35,2 of 3  0 of 1,5 of 7  2 of 2,25 of 79  9 of 35,2 of 3  0 of 1,10 of 19  1 of 2
0,CB Dollaway Mike Massenzio,0  1,9 of 19  3 of 6,47%  50%,29 of 40  8 of 12,1 of 1  0 of 0,100%  0%,0  2,2  0,0  0,9 of 19  3 of 6,8 of 16  3 of 6,1 of 3  0 of 0,0 of 0  0 of 0,3 of 8  3 of 6,0 of 2  0 of 0,6 of 9  0 of 0
0,Rampage Jackson Wanderlei Silva,1  0,11 of 20  7 of 26,55%  26%,11 of 20  7 of 26,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,11 of 20  7 of 26,10 of 19  4 of 21,0 of 0  0 of 0,1 of 1  3 of 5,9 of 18  6 of 25,0 of 0  1 of 1,2 of 2  0 of 0
0,Cheick Kongo Mostapha Al-Turk,1  0,34 of 44  4 of 9,77%  44%,73 of 84  7 of 12,1 of 1  0 of 7,100%  0%,0  0,0  0,0  0,34 of 44  4 of 9,23 of 32  0 of 4,2 of 2  1 of 2,9 of 10  3 of 3,6 of 11  1 of 5,6 of 6  3 of 4,22 of 27  0 of 0
0,Yushin Okami Dean Lister,0  0,39 of 77  6 of 39,50%  15%,77 of 117  17 of 52,0 of 0  0 of 11,0%  0%,0  0,0  0,0  0,39 of 77  6 of 39,32 of 70  2 of 33,6 of 6  0 of 1,1 of 1  4 of 5,16 of 44  6 of 36,6 of 6  0 of 3,17 of 27  0 of 0
0,Antoni Hardonk  Mike Wessel,0  0,46 of 59  13 of 23,77%  56%,56 of 70  45 of 58,0 of 0  3 of 6,0%  50%,2  0,1  3,1  0,46 of 59  13 of 23,34 of 46  8 of 17,8 of 8  5 of 6,4 of 5  0 of 0,4 of 11  2 of 5,17 of 21  8 of 12,25 of 27  3 of 6
0,Matt Hamill Reese Andy,0  0,40 of 115  34 of 73,34%  46%,63 of 141  38 of 77,1 of 1  0 of 0,100%  0%,0  0,1  0,0  0,40 of 115  34 of 73,34 of 107  20 of 54,5 of 6  3 of 5,1 of 2  11 of 14,28 of 99  28 of 60,4 of 5  6 of 13,8 of 11  0 of 0
0,Brad Blackburn  Ryo Chonan,1  0,79 of 296  63 of 181,26%  34%,84 of 301  65 of 183,0 of 1  0 of 2,0%  0%,0  0,0  0,0  0,79 of 296  63 of 181,48 of 254  31 of 144,10 of 19  20 of 23,21 of 23  12 of 14,76 of 291  62 of 179,1 of 1  0 of 1,2 of 4  1 of 1
0,Pat Barry Dan Evensen,0  0,6 of 13  0 of 10,46%  0%,6 of 13  0 of 10,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,6 of 13  0 of 10,1 of 6  0 of 8,1 of 2  0 of 2,4 of 5  0 of 0,6 of 13  0 of 10,0 of 0  0 of 0,0 of 0  0 of 0
0,Efrain Escudero Phillipe Nover,0  0,27 of 45  20 of 55,60%  36%,81 of 104  95 of 132,7 of 8  0 of 1,87%  0%,0  2,5  1,0  1,27 of 45  20 of 55,9 of 22  9 of 36,4 of 8  4 of 9,14 of 15  7 of 10,4 of 13  11 of 40,6 of 9  7 of 11,17 of 23  2 of 4
0,Ryan Bader Vinny Magalhaes,1  0,15 of 30  4 of 20,50%  20%,15 of 30  4 of 20,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,15 of 30  4 of 20,9 of 24  1 of 14,2 of 2  3 of 5,4 of 4  0 of 1,12 of 26  4 of 20,0 of 0  0 of 0,3 of 4  0 of 0
0,Anthony Johnson Kevin Burns,1  0,35 of 64  17 of 45,54%  37%,109 of 148  39 of 67,3 of 3  0 of 0,100%  0%,0  2,2  0,0  0,35 of 64  17 of 45,15 of 39  7 of 32,9 of 12  1 of 3,11 of 13  9 of 10,23 of 38  17 of 45,0 of 0  0 of 0,12 of 26  0 of 0
0,Wilson Gouveia  Jason MacDonald,1  0,18 of 28  6 of 13,64%  46%,24 of 39  9 of 16,0 of 0  1 of 4,0%  25%,0  0,1  0,0  0,18 of 28  6 of 13,17 of 26  0 of 7,0 of 0  1 of 1,1 of 2  5 of 5,4 of 10  2 of 9,0 of 0  4 of 4,14 of 18  0 of 0
0,Junie Browning  David Kaplan,0  0,31 of 63  12 of 29,49%  41%,38 of 71  14 of 32,2 of 2  2 of 2,100%  100%,2  1,6  0,1  1,31 of 63  12 of 29,21 of 50  5 of 17,5 of 6  3 of 4,5 of 7  4 of 8,25 of 48  8 of 22,3 of 7  4 of 7,3 of 8  0 of 0
0,Krzysztof Soszynski Shane Primm,0  0,19 of 50  7 of 26,38%  26%,38 of 69  12 of 31,0 of 0  1 of 5,0%  20%,1  0,4  0,0  0,19 of 50  7 of 26,16 of 47  2 of 19,2 of 2  4 of 6,1 of 1  1 of 1,9 of 33  1 of 14,4 of 8  6 of 12,6 of 9  0 of 0
0,Eliot Marshall  Jules Bruchez,0  0,8 of 15  1 of 2,53%  50%,13 of 20  3 of 4,1 of 1  0 of 0,100%  0%,2  0,3  0,0  0,8 of 15  1 of 2,8 of 15  0 of 1,0 of 0  0 of 0,0 of 0  1 of 1,5 of 11  0 of 1,2 of 3  1 of 1,1 of 1  0 of 0
0,Tom Lawlor Kyle Kingsbury,0  0,14 of 22  10 of 22,63%  45%,70 of 82  101 of 116,7 of 19  0 of 0,36%  0%,0  0,2  0,0  0,14 of 22  10 of 22,14 of 22  6 of 18,0 of 0  3 of 3,0 of 0  1 of 1,0 of 0  1 of 10,2 of 4  5 of 8,12 of 18  4 of 4
0,Shane Nelson  George Roop,0  0,10 of 32  21 of 74,31%  28%,69 of 95  93 of 153,3 of 10  1 of 1,30%  100%,2  0,4  1,0  0,10 of 32  21 of 74,10 of 32  10 of 56,0 of 0  8 of 15,0 of 0  3 of 3,1 of 9  8 of 45,1 of 3  9 of 21,8 of 20  4 of 8
0,Rolando Delgado  John Polakowski,1  0,15 of 27  1 of 23,55%  4%,44 of 59  4 of 28,1 of 4  0 of 0,25%  0%,3  1,4  0,0  0,15 of 27  1 of 23,8 of 16  1 of 22,7 of 10  0 of 1,0 of 1  0 of 0,9 of 18  1 of 23,0 of 0  0 of 0,6 of 9  0 of 0
0,Josh Koscheck Yoshiyuki Yoshida,1  0,6 of 16  6 of 17,37%  35%,6 of 16  6 of 17,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,6 of 16  6 of 17,6 of 16  1 of 6,0 of 0  2 of 4,0 of 0  3 of 7,5 of 14  5 of 15,1 of 2  1 of 2,0 of 0  0 of 0
0,Mike Swick Jonathan Goulet,1  0,7 of 8  1 of 3,87%  33%,16 of 17  1 of 3,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,7 of 8  1 of 3,7 of 8  1 of 3,0 of 0  0 of 0,0 of 0  0 of 0,2 of 3  1 of 3,0 of 0  0 of 0,5 of 5  0 of 0
0,Steve Cantwell  Razak Al-Hassan,0  0,15 of 29  13 of 56,51%  23%,19 of 33  15 of 58,1 of 1  0 of 1,100%  0%,1  0,2  0,0  0,15 of 29  13 of 56,9 of 22  5 of 46,4 of 5  2 of 3,2 of 2  6 of 7,12 of 24  12 of 53,1 of 2  1 of 3,2 of 3  0 of 0
0,Tim Credeur Nate Loughran,0  0,52 of 131  25 of 62,39%  40%,60 of 140  28 of 65,1 of 1  0 of 3,100%  0%,0  0,2  0,0  0,52 of 131  25 of 62,39 of 115  6 of 31,10 of 13  12 of 19,3 of 3  7 of 12,44 of 116  24 of 60,6 of 8  1 of 2,2 of 7  0 of 0
0,Jim Miller Matt Wiman,0  0,61 of 137  20 of 56,44%  35%,110 of 193  34 of 73,4 of 6  1 of 3,66%  33%,2  0,3  0,1  1,61 of 137  20 of 56,50 of 120  13 of 48,9 of 14  4 of 5,2 of 3  3 of 3,18 of 56  15 of 44,19 of 38  5 of 12,24 of 43  0 of 0
0,Luigi Fioravanti  Brodie Farber,0  0,30 of 55  10 of 29,54%  34%,100 of 139  14 of 33,8 of 10  1 of 2,80%  50%,5  1,10  0,0  0,30 of 55  10 of 29,15 of 37  2 of 17,3 of 4  6 of 8,12 of 14  2 of 4,12 of 25  3 of 18,6 of 12  6 of 7,12 of 18  1 of 4
0,Steve Bruno  Johnny Rees,0  0,10 of 18  36 of 52,55%  69%,37 of 47  49 of 65,3 of 6  1 of 4,50%  25%,1  0,3  1,0  0,10 of 18  36 of 52,5 of 11  15 of 26,2 of 2  15 of 18,3 of 5  6 of 8,2 of 7  4 of 12,5 of 8  27 of 35,3 of 3  5 of 5
0,Ben Saunders Brandon Wolff,1  0,42 of 51  0 of 1,82%  0%,49 of 58  4 of 5,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,42 of 51  0 of 1,35 of 43  0 of 1,6 of 7  0 of 0,1 of 1  0 of 0,7 of 10  0 of 0,35 of 41  0 of 1,0 of 0  0 of 0
0,Dale Hartt  Corey Hill,0  0,8 of 18  8 of 25,44%  32%,12 of 22  20 of 37,0 of 0  2 of 3,0%  66%,0  0,0  2,0  0,8 of 18  8 of 25,0 of 6  4 of 18,1 of 1  2 of 3,7 of 11  2 of 4,8 of 17  7 of 22,0 of 1  0 of 0,0 of 0  1 of 3
0,Justin McCully  Eddie Sanchez,1  1,40 of 88  42 of 100,45%  42%,114 of 163  94 of 157,1 of 4  0 of 4,25%  0%,0  0,0  1,0  0,40 of 88  42 of 100,29 of 66  28 of 84,4 of 6  11 of 13,7 of 16  3 of 3,24 of 61  18 of 63,16 of 27  22 of 35,0 of 0  2 of 2
0,Brock Lesnar Randy Couture,1  0,31 of 42  11 of 19,73%  57%,68 of 79  17 of 25,2 of 4  1 of 3,50%  33%,0  0,2  0,0  0,31 of 42  11 of 19,21 of 32  6 of 13,6 of 6  1 of 1,4 of 4  4 of 5,5 of 15  3 of 8,12 of 13  8 of 11,14 of 14  0 of 0
0,Kenny Florian Joe Stevenson,0  0,17 of 37  6 of 18,45%  33%,24 of 44  9 of 21,1 of 2  1 of 3,50%  33%,1  0,4  0,0  0,17 of 37  6 of 18,13 of 32  3 of 13,3 of 4  2 of 4,1 of 1  1 of 1,10 of 25  3 of 15,2 of 3  3 of 3,5 of 9  0 of 0
0,Dustin Hazelett  Tamdan McCrory,0  0,10 of 21  15 of 28,47%  53%,13 of 24  15 of 28,0 of 0  0 of 0,0%  0%,3  0,0  0,0  0,10 of 21  15 of 28,5 of 14  6 of 18,3 of 4  4 of 5,2 of 3  5 of 5,9 of 19  11 of 21,0 of 0  4 of 7,1 of 2  0 of 0
0,Gabriel Gonzaga Josh Hendricks,1  0,12 of 17  1 of 5,70%  20%,12 of 17  6 of 10,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,12 of 17  1 of 5,7 of 11  1 of 5,5 of 6  0 of 0,0 of 0  0 of 0,3 of 7  0 of 2,7 of 8  1 of 3,2 of 2  0 of 0
0,Demian Maia Nate Quarry,0  0,2 of 4  0 of 0,50%  0%,22 of 32  8 of 8,1 of 2  0 of 0,50%  0%,1  0,3  0,0  0,2 of 4  0 of 0,2 of 4  0 of 0,0 of 0  0 of 0,0 of 0  0 of 0,0 of 2  0 of 0,0 of 0  0 of 0,2 of 2  0 of 0
0,Aaron Riley Jorge Gurgel,0  0,98 of 222  70 of 199,44%  35%,133 of 261  91 of 220,1 of 1  1 of 4,100%  25%,0  0,0  0,0  0,98 of 222  70 of 199,63 of 172  46 of 166,21 of 27  21 of 26,14 of 23  3 of 7,69 of 181  56 of 174,21 of 29  14 of 25,8 of 12  0 of 0
0,Jeremy Stephens Rafael Dos Anjos,1  0,22 of 46  9 of 18,47%  50%,33 of 60  37 of 48,0 of 0  4 of 6,0%  66%,0  2,0  3,2  0,22 of 46  9 of 18,13 of 36  4 of 12,5 of 6  0 of 0,4 of 4  5 of 6,9 of 26  8 of 16,1 of 1  1 of 2,12 of 19  0 of 0
0,Mark Bocek Alvin Robinson,0  0,21 of 44  5 of 14,47%  35%,118 of 152  41 of 53,1 of 1  0 of 1,100%  0%,6  0,12  0,2  2,21 of 44  5 of 14,15 of 38  5 of 14,6 of 6  0 of 0,0 of 0  0 of 0,2 of 8  5 of 14,1 of 1  0 of 0,18 of 35  0 of 0
0,Matt Brown Ryan Thomas,0  0,15 of 23  15 of 22,65%  68%,20 of 30  76 of 85,1 of 1  5 of 8,100%  62%,3  0,0  2,0  0,15 of 23  15 of 22,7 of 15  8 of 14,7 of 7  5 of 6,1 of 1  2 of 2,5 of 13  3 of 10,7 of 7  2 of 2,3 of 3  10 of 10
0,Anderson Silva Patrick Cote,0  0,29 of 40  16 of 49,72%  32%,32 of 46  18 of 51,1 of 1  0 of 3,100%  0%,0  0,0  0,0  0,29 of 40  16 of 49,11 of 21  3 of 27,9 of 10  2 of 2,9 of 9  11 of 20,21 of 29  13 of 43,7 of 10  1 of 4,1 of 1  2 of 2
0,Thiago Alves Josh Koscheck,2  0,80 of 181  39 of 128,44%  30%,87 of 188  46 of 135,0 of 2  0 of 5,0%  0%,0  0,0  0,0  0,80 of 181  39 of 128,43 of 134  25 of 106,2 of 4  9 of 17,35 of 43  5 of 5,68 of 162  34 of 121,10 of 17  5 of 7,2 of 2  0 of 0
0,Gray Maynard Rich Clementi,0  0,22 of 61  7 of 42,36%  16%,66 of 111  20 of 57,5 of 7  0 of 0,71%  0%,2  0,7  0,0  1,22 of 61  7 of 42,17 of 55  3 of 37,5 of 6  0 of 1,0 of 0  4 of 4,14 of 46  5 of 32,2 of 2  0 of 6,6 of 13  2 of 4
0,Junior Dos Santos Fabricio Werdum,1  0,7 of 11  6 of 6,63%  100%,7 of 11  6 of 6,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,7 of 11  6 of 6,5 of 7  1 of 1,1 of 3  0 of 0,1 of 1  5 of 5,3 of 7  5 of 5,0 of 0  1 of 1,4 of 4  0 of 0
0,Sean Sherk Tyson Griffin,0  0,92 of 253  74 of 240,36%  30%,103 of 264  102 of 268,3 of 7  0 of 2,42%  0%,0  0,2  0,0  0,92 of 253  74 of 240,66 of 226  50 of 208,11 of 11  16 of 21,15 of 16  8 of 11,78 of 230  67 of 229,14 of 23  7 of 11,0 of 0  0 of 0
0,Thales Leites Drew McFedries,0  0,0 of 0  1 of 2,0%  50%,4 of 4  1 of 2,1 of 2  0 of 0,50%  0%,1  0,1  0,0  0,0 of 0  1 of 2,0 of 0  1 of 1,0 of 0  0 of 1,0 of 0  0 of 0,0 of 0  1 of 2,0 of 0  0 of 0,0 of 0  0 of 0
0,Spencer Fisher Shannon Gugerty,1  0,30 of 54  28 of 46,55%  60%,76 of 101  54 of 73,0 of 2  2 of 13,0%  15%,2  1,0  0,1  0,30 of 54  28 of 46,13 of 31  7 of 23,10 of 16  10 of 12,7 of 7  11 of 11,10 of 25  16 of 31,18 of 25  10 of 13,2 of 4  2 of 2
0,Dan Miller Matt Horwich,0  0,31 of 49  15 of 24,63%  62%,142 of 165  62 of 71,6 of 7  0 of 0,85%  0%,0  5,1  2,0  2,31 of 49  15 of 24,26 of 44  10 of 19,4 of 4  5 of 5,1 of 1  0 of 0,7 of 13  4 of 8,5 of 5  4 of 9,19 of 31  7 of 7
0,Hermes Franca  Marcus Aurelio,0  0,60 of 122  40 of 104,49%  38%,65 of 127  55 of 120,0 of 0  1 of 9,0%  11%,0  0,0  1,0  0,60 of 122  40 of 104,24 of 71  34 of 97,1 of 4  2 of 3,35 of 47  4 of 4,60 of 121  37 of 100,0 of 1  1 of 2,0 of 0  2 of 2
0,Pete Sell  Joshua Burkman,0  0,65 of 123  50 of 112,52%  44%,88 of 146  58 of 121,1 of 10  4 of 6,10%  66%,1  0,1  1,0  0,65 of 123  50 of 112,52 of 109  37 of 97,10 of 11  8 of 10,3 of 3  5 of 5,61 of 117  28 of 85,4 of 6  9 of 14,0 of 0  13 of 13
0,Michael Bisping Chris Leben,0  0,70 of 160  51 of 164,43%  31%,77 of 167  62 of 176,1 of 3  1 of 2,33%  50%,0  0,0  0,0  0,70 of 160  51 of 164,52 of 133  22 of 117,14 of 21  12 of 24,4 of 6  17 of 23,65 of 145  43 of 142,5 of 15  8 of 22,0 of 0  0 of 0
0,Keith Jardine  Brandon Vera,1  1,50 of 131  48 of 86,38%  55%,59 of 140  57 of 95,2 of 4  1 of 1,50%  100%,0  0,0  0,0  0,50 of 131  48 of 86,35 of 114  27 of 62,5 of 6  12 of 14,10 of 11  9 of 10,27 of 81  35 of 65,13 of 27  4 of 10,10 of 23  9 of 11
0,Luiz Cane Rameau Thierry Sokoudjou,1  0,41 of 78  28 of 82,52%  34%,41 of 78  28 of 82,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,41 of 78  28 of 82,37 of 72  16 of 65,3 of 5  8 of 9,1 of 1  4 of 8,28 of 60  27 of 78,2 of 5  1 of 4,11 of 13  0 of 0
0,Chris Lytle  Paul Taylor,0  0,102 of 194  85 of 160,52%  53%,212 of 304  133 of 209,2 of 3  0 of 2,66%  0%,0  0,1  0,0  0,102 of 194  85 of 160,54 of 131  42 of 109,42 of 57  15 of 23,6 of 6  28 of 28,56 of 128  48 of 105,43 of 63  37 of 55,3 of 3  0 of 0
0,Marcus Davis  Paul Kelly,0  0,25 of 63  3 of 56,39%  5%,36 of 74  3 of 56,1 of 1  1 of 1,100%  100%,1  1,2  0,0  0,25 of 63  3 of 56,12 of 46  2 of 55,3 of 5  1 of 1,10 of 12  0 of 0,24 of 62  3 of 55,0 of 0  0 of 1,1 of 1  0 of 0
0,Dan Hardy Akihiro Gono,0  0,57 of 186  56 of 107,30%  52%,61 of 190  58 of 109,0 of 0  3 of 4,0%  75%,0  0,0  1,0  0,57 of 186  56 of 107,24 of 133  28 of 63,12 of 20  14 of 20,21 of 33  14 of 24,53 of 170  50 of 98,4 of 16  4 of 7,0 of 0  2 of 2
0,Shane Carwin Neil Wain,0  0,13 of 23  4 of 8,56%  50%,23 of 33  8 of 12,1 of 2  0 of 0,50%  0%,0  0,3  0,0  0,13 of 23  4 of 8,11 of 21  4 of 8,2 of 2  0 of 0,0 of 0  0 of 0,0 of 2  3 of 5,2 of 4  1 of 3,11 of 17  0 of 0
0,David Bielkheden  Jess Liaudin,0  0,36 of 53  12 of 25,67%  48%,86 of 104  58 of 72,7 of 11  1 of 1,63%  100%,0  2,2  1,0  0,36 of 53  12 of 25,32 of 49  12 of 25,4 of 4  0 of 0,0 of 0  0 of 0,0 of 4  1 of 7,16 of 19  4 of 4,20 of 30  7 of 14
0,Terry Etim Sam Stout,0  0,69 of 192  55 of 288,35%  19%,69 of 192  56 of 289,0 of 2  1 of 1,0%  100%,0  0,0  0,0  0,69 of 192  55 of 288,35 of 143  15 of 216,4 of 8  18 of 37,30 of 41  22 of 35,66 of 188  53 of 284,3 of 4  2 of 4,0 of 0  0 of 0
0,Jim Miller David Baron,0  0,15 of 28  7 of 16,53%  43%,46 of 64  22 of 31,5 of 6  0 of 1,83%  0%,5  1,14  0,0  1,15 of 28  7 of 16,10 of 21  5 of 14,2 of 2  2 of 2,3 of 5  0 of 0,3 of 11  5 of 11,1 of 2  2 of 5,11 of 15  0 of 0
0,Per Eklund  Samy Schiavo,0  0,31 of 42  23 of 56,73%  41%,92 of 104  28 of 62,1 of 5  1 of 2,20%  50%,5  1,3  0,0  0,31 of 42  23 of 56,14 of 22  16 of 47,14 of 17  1 of 3,3 of 3  6 of 6,3 of 6  10 of 31,19 of 24  6 of 9,9 of 12  7 of 16
0,Nate Diaz Josh Neer,0  0,40 of 72  26 of 50,55%  52%,114 of 157  48 of 74,5 of 11  4 of 8,45%  50%,0  4,5  2,0  0,40 of 72  26 of 50,21 of 47  20 of 40,13 of 19  3 of 7,6 of 6  3 of 3,4 of 23  4 of 10,21 of 27  16 of 30,15 of 22  6 of 10
0,Clay Guida Mac Danzig,0  0,43 of 106  36 of 108,40%  33%,67 of 133  64 of 139,10 of 18  1 of 3,55%  33%,0  0,3  0,0  0,43 of 106  36 of 108,19 of 79  31 of 101,7 of 9  2 of 3,17 of 18  3 of 4,17 of 67  27 of 94,20 of 29  9 of 14,6 of 10  0 of 0
0,Alan Belcher Ed Herman,0  0,54 of 90  43 of 130,60%  33%,67 of 103  86 of 175,0 of 0  5 of 12,0%  41%,0  2,0  6,0  0,54 of 90  43 of 130,29 of 60  33 of 110,8 of 12  9 of 16,17 of 18  1 of 4,39 of 71  24 of 96,15 of 19  9 of 19,0 of 0  10 of 15
0,Eric Schafer  Houston Alexander,0  0,24 of 38  12 of 21,63%  57%,53 of 69  22 of 31,1 of 4  0 of 0,25%  0%,2  0,2  0,1  0,24 of 38  12 of 21,21 of 32  7 of 15,3 of 6  3 of 4,0 of 0  2 of 2,0 of 1  3 of 5,3 of 6  4 of 7,21 of 31  5 of 9
0,Alessio Sakara Joe Vedepo,1  0,7 of 10  7 of 9,70%  77%,7 of 10  8 of 10,0 of 0  0 of 3,0%  0%,0  0,0  0,0  0,7 of 10  7 of 9,3 of 6  5 of 7,3 of 3  2 of 2,1 of 1  0 of 0,4 of 7  0 of 2,2 of 2  7 of 7,1 of 1  0 of 0
0,Wilson Gouveia  Ryan Jensen,0  0,8 of 19  30 of 72,42%  41%,8 of 19  45 of 90,1 of 1  2 of 2,100%  100%,2  0,1  1,0  1,8 of 19  30 of 72,3 of 13  28 of 69,1 of 1  0 of 1,4 of 5  2 of 2,7 of 18  5 of 17,1 of 1  1 of 1,0 of 0  24 of 54
0,Joe Lauzon Kyle Bradley,0  0,23 of 54  18 of 48,42%  37%,30 of 62  19 of 49,1 of 2  0 of 0,50%  0%,2  0,3  0,0  0,23 of 54  18 of 48,22 of 53  10 of 39,1 of 1  7 of 8,0 of 0  1 of 1,6 of 32  14 of 44,6 of 7  4 of 4,11 of 15  0 of 0
0,Jason Brilz  Brad Morris,0  0,34 of 42  4 of 4,80%  100%,96 of 108  4 of 4,1 of 1  0 of 0,100%  0%,1  0,7  0,0  0,34 of 42  4 of 4,29 of 37  3 of 3,5 of 5  0 of 0,0 of 0  1 of 1,0 of 0  4 of 4,0 of 0  0 of 0,34 of 42  0 of 0
0,Mike Massenzio  Drew McFedries,0  0,0 of 0  3 of 4,0%  75%,7 of 10  9 of 10,1 of 1  0 of 0,100%  0%,1  1,2  0,0  0,0 of 0  3 of 4,0 of 0  3 of 4,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 1,0 of 0  0 of 0,0 of 0  3 of 3
0,Dan Miller Rob Kimmons,0  0,0 of 1  0 of 1,0%  0%,8 of 11  1 of 2,0 of 0  0 of 1,0%  0%,2  0,0  0,0  0,0 of 1  0 of 1,0 of 1  0 of 1,0 of 0  0 of 0,0 of 0  0 of 0,0 of 1  0 of 1,0 of 0  0 of 0,0 of 0  0 of 0
0,Rashad Evans Chuck Liddell,1  0,13 of 35  10 of 50,37%  20%,13 of 35  10 of 50,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,13 of 35  10 of 50,9 of 31  7 of 45,1 of 1  1 of 3,3 of 3  2 of 2,13 of 32  9 of 47,0 of 3  1 of 3,0 of 0  0 of 0
0,Rich Franklin Matt Hamill,1  0,71 of 136  13 of 58,52%  22%,71 of 136  17 of 62,0 of 0  1 of 6,0%  16%,0  0,0  0,0  0,71 of 136  13 of 58,36 of 97  7 of 52,10 of 13  2 of 2,25 of 26  4 of 4,64 of 121  8 of 46,4 of 12  4 of 10,3 of 3  1 of 2
0,Dan Henderson Rousimar Palhares,1  0,42 of 82  27 of 63,51%  42%,49 of 89  29 of 65,0 of 0  2 of 16,0%  12%,0  1,0  1,0  0,42 of 82  27 of 63,42 of 81  23 of 57,0 of 1  2 of 3,0 of 0  2 of 3,24 of 50  22 of 53,4 of 9  4 of 8,14 of 23  1 of 2
0,Nate Marquardt Martin Kampmann,1  0,22 of 36  1 of 7,61%  14%,27 of 41  2 of 8,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,22 of 36  1 of 7,19 of 31  1 of 6,3 of 5  0 of 1,0 of 0  0 of 0,3 of 7  0 of 5,17 of 25  1 of 2,2 of 4  0 of 0
0,Dong Hyun Kim Matt Brown,0  0,12 of 28  48 of 79,42%  60%,18 of 36  91 of 126,3 of 14  1 of 2,21%  50%,1  2,5  1,0  0,12 of 28  48 of 79,11 of 27  11 of 29,1 of 1  27 of 35,0 of 0  10 of 15,4 of 17  20 of 41,4 of 4  19 of 24,4 of 7  9 of 14
0,Kurt Pellegrino  Thiago Tavares,2  0,61 of 97  18 of 72,62%  25%,100 of 138  86 of 146,1 of 2  1 of 11,50%  9%,1  0,5  0,0  0,61 of 97  18 of 72,50 of 85  13 of 62,8 of 9  3 of 5,3 of 3  2 of 5,22 of 46  12 of 58,9 of 15  0 of 2,30 of 36  6 of 12
0,Tim Boetsch Michael Patt,1  0,15 of 31  9 of 21,48%  42%,18 of 34  11 of 23,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,15 of 31  9 of 21,11 of 27  3 of 13,3 of 3  1 of 2,1 of 1  5 of 6,8 of 22  7 of 18,1 of 1  2 of 3,6 of 8  0 of 0
0,Jason MacDonald Jason Lambert,0  0,10 of 18  1 of 5,55%  20%,59 of 74  2 of 6,2 of 2  0 of 0,100%  0%,1  2,4  0,0  0,10 of 18  1 of 5,10 of 18  1 of 5,0 of 0  0 of 0,0 of 0  0 of 0,3 of 8  1 of 3,1 of 2  0 of 2,6 of 8  0 of 0
0,Ryo Chonan  Roan Carneiro,0  0,23 of 58  18 of 38,39%  47%,72 of 111  68 of 92,0 of 0  2 of 6,0%  33%,0  1,0  4,0  1,23 of 58  18 of 38,11 of 43  16 of 36,7 of 9  1 of 1,5 of 6  1 of 1,6 of 17  6 of 17,2 of 4  2 of 3,15 of 37  10 of 18
0,Georges St-Pierre Jon Fitch,3  0,131 of 226  37 of 132,57%  28%,203 of 303  96 of 193,7 of 9  0 of 6,77%  0%,1  0,7  0,1  0,131 of 226  37 of 132,103 of 193  22 of 109,13 of 17  12 of 19,15 of 16  3 of 4,77 of 151  26 of 107,5 of 5  6 of 18,49 of 70  5 of 7
0,Brock Lesnar Heath Herring,1  0,45 of 52  9 of 21,86%  42%,96 of 107  41 of 55,5 of 6  0 of 0,83%  0%,1  0,6  0,0  0,45 of 52  9 of 21,15 of 22  3 of 14,27 of 27  5 of 6,3 of 3  1 of 1,5 of 10  1 of 7,7 of 7  7 of 11,33 of 35  1 of 3
0,Rob Emerson  Manvel Gamburyan,1  0,3 of 3  0 of 3,100%  0%,3 of 3  0 of 3,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,3 of 3  0 of 3,3 of 3  0 of 3,0 of 0  0 of 0,0 of 0  0 of 0,2 of 2  0 of 3,0 of 0  0 of 0,1 of 1  0 of 0
0,Kenny Florian Roger Huerta,0  0,51 of 99  33 of 103,51%  32%,65 of 113  60 of 132,5 of 7  0 of 5,71%  0%,0  0,4  0,0  0,51 of 99  33 of 103,38 of 77  19 of 75,6 of 13  2 of 9,7 of 9  12 of 19,29 of 69  23 of 88,10 of 16  5 of 10,12 of 14  5 of 5
